frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
15,64,874.0003651154598,576.2553694391954,21,260,1561,4480,2021-06-08 09:18:56,50.661390613169466,10.491882804351603,1,0.0,447.0
16,69,874.1185735737358,576.3247840560274,33,260,1674,4864,2021-06-08 09:25:20,50.66210804197622,10.49254552191247,1,384.0,447.0
17,70,874.0543077665516,576.435932942142,33,260,1796,5120,2021-06-08 09:29:36,50.661718001009305,10.493606686290535,1,640.0,447.0
18,66,874.063095474544,576.4683627346539,33,260,1907,5376,2021-06-08 09:33:52,50.66177133522034,10.493916301094647,1,896.0,447.0
19,74,874.0046453870076,576.514178040774,30,260,2036,5760,2021-06-08 09:40:16,50.66141659092228,10.494353710523786,1,1280.0,447.0
21,88,874.0587044386994,595.0707606597969,24,260,2286,6272,2021-06-08 09:48:48,50.6617446852187,10.671521553960062,1,0.0,633.0
22,90,874.1292827152903,595.218257842506,34,260,2421,6656,2021-06-08 09:55:12,50.66217303771983,10.672929744016006,1,384.0,633.0
23,87,874.0664999560835,595.3021906597296,36,260,2566,6912,2021-06-08 09:59:28,50.66179199764301,10.673731070227197,1,640.0,633.0
24,89,874.0805177864789,595.317523746528,36,260,2714,7168,2021-06-08 10:03:44,50.661877074425846,10.673877458788386,1,896.0,633.0
25,103,874.0858901294721,595.380390752364,36,260,2871,7552,2021-06-08 10:10:08,50.661909680160484,10.674477664777676,1,1280.0,633.0
26,110,875.1127954405334,595.3893134929267,55,260,3041,7808,2021-06-08 10:14:24,50.66814172649555,10.674562852266016,1,1536.0,633.0
27,114,874.9257248785397,595.4475053685173,65,260,3218,8064,2021-06-08 10:18:40,50.66700679123595,10.675118423694828,1,1792.0,633.0
28,117,874.2223867393975,595.5133186045122,35,260,3391,8448,2021-06-08 10:25:04,50.66273810311272,10.675746758031627,1,2176.0,633.0
29,113,874.1587221396227,595.6620525852701,33,260,3563,8704,2021-06-08 10:29:20,50.662351710983806,10.677166756087436,1,2432.0,633.0
30,200,892.4505471370953,588.5827057821513,97,250,3811,8960,2021-06-08 10:33:36,50.773227761484414,10.609577226916217,1,512.0,907.0
31,207,892.6817815361627,590.7734480431849,42,240,4001,9344,2021-06-08 10:40:00,50.77462763709217,10.630493152962039,1,896.0,907.0
32,211,892.7020519122945,590.9542397501965,46,240,4176,9600,2021-06-08 10:44:16,50.774750352420085,10.632219213618486,1,1152.0,907.0
33,221,892.7567071960826,591.0786492433767,49,240,4359,9856,2021-06-08 10:48:32,50.77508123138497,10.633406980109639,1,1408.0,907.0
34,226,900.6421845886057,590.6445666628375,175,240,4538,10240,2021-06-08 10:54:56,50.82279534367729,10.629262692319552,1,1792.0,907.0
35,252,911.0098917404327,587.4197190256623,69,230,4746,10496,2021-06-08 10:59:12,50.8854548206972,10.598473364988237,1,0.0,1211.0
36,258,910.9598521690824,590.7416725943123,43,220,4946,10880,2021-06-08 11:05:36,50.88515261071647,10.630189785329495,1,384.0,1211.0
37,276,911.4148264994701,591.0211704976848,184,230,5159,11136,2021-06-08 11:09:52,50.887901631069795,10.632858217098544,1,640.0,1211.0
38,289,910.9971929899312,594.1038041588752,90,220,5378,11392,2021-06-08 11:14:08,50.885378099453206,10.662289794382572,1,896.0,1211.0
39,306,911.1130840526379,594.3902216480075,84,220,5606,11776,2021-06-08 11:20:32,50.88607835822822,10.665024289053157,1,1280.0,1211.0
40,312,911.074562621077,593.9110709696242,70,220,5833,12032,2021-06-08 11:24:48,50.885845593230385,10.660449640796545,1,1536.0,1211.0
41,328,911.7950117166922,597.7080123948554,202,220,6065,12288,2021-06-08 11:29:04,50.89019889281937,10.696700012287994,1,1792.0,1211.0
42,324,913.2745559530726,596.0927840111815,65,220,6289,12672,2021-06-08 11:35:28,50.89913033322797,10.681279049621523,1,2176.0,1211.0
43,352,911.2662462828021,596.7179173621329,83,220,6527,12928,2021-06-08 11:39:44,50.88700383801254,10.68724734374267,1,2432.0,1211.0
44,361,915.3475575514647,599.4912641860319,154,220,6769,13184,2021-06-08 11:44:00,50.91164717119757,10.7137256021791,1,2688.0,1211.0
45,353,917.8336725905108,600.4858036237247,120,220,7002,13568,2021-06-08 11:50:24,50.9266505052116,10.723221187665088,1,3072.0,1211.0
46,377,919.5425235016642,600.9999919572232,43,220,7247,13824,2021-06-08 11:54:40,50.93696109640553,10.728130263789904,1,3328.0,1211.0
